master id,description translated,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note
5503,Double Shot,더블샷,0,1,5,"[7, 2, 8]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[13, 1, 50, 1]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_double_shot.peft"", ""eft_skill_double_shot_wind.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5504,Double Shot,더블샷,0,1,5,"[7, 3, 8]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[13, 1, 50, 1]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_double_shot.peft"", ""eft_skill_double_shot_light.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5505,Double Shot,더블샷,0,1,5,"[4, 4, 6]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[13, 1, 50, 1]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_double_shot.peft"", ""eft_skill_double_shot_dark.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5506,Frozen Shot,프로즌샷,0,1,6,"[4, 5, 5]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""DR"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 2, 1, 80, 1]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1, 0, 1, ""eft_skill_frozen_shot.peft"", ""eft_skill_frozen_shot.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0
5507,Flame Shot,플레임샷,0,1,6,"[4, 6, 5]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""DR"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 4, 1, 80, 2], [0, 3, 1, 80, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1, 0, 1, ""eft_skill_flame_shot.peft"", ""eft_skill_flame_shot.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0
5508,Air Slash,에어 슬래시,0,1,4,"[4, 2, 6]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.6]]","[[""AT"",5],[""AT"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 6, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_card_scratch.peft"", ""eft_skill_card_scratch_wind.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Succubus_01.ogg""], [""MELEE_START"", 0, ""SE_MON_Pierrette_Wind_02.ogg""]]",[],0
5509,Air Slash,에어 슬래시,0,1,4,"[4, 3, 6]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.6]]","[[""AT"",5],[""AT"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 6, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_card_scratch.peft"", ""eft_skill_card_scratch_light.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Succubus_01.ogg""], [""MELEE_START"", 0, ""SE_MON_Pierrette_Wind_02.ogg""]]",[],0
5510,Poison Shot,포이즌샷,0,1,6,"[4, 9, 5]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""DR"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 6, 1, 80, 3]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1, 0, 1, ""eft_skill_poison_shot.peft"", ""eft_skill_poison_shot.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0
5511,Thousand shots,싸우전드샷,0,1,4,"[5, 5, 9]",5,4,2,ATK_2,ONLY_FLHP,ONLY_FLHP,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.2]]","[[""AT"",5],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[1],[],[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_double_shot.peft"", ""eft_skill_double_shot_water.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5512,Wheel of Fire,휠오브파이어,0,1,5,"[3, 2, 1]",5,4,2,ATK_2,ONLY_FLHP,ONLY_FLHP,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.4]]","[[""AT"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[2],[],"[[0, 1, 1, 30, 1]]",0,0,"[3, 0, 0, 0, 0, 0, 0]","[1.2, 0.85, 0, 0, ""eft_skill_wheel_of_fire.peft"", ""eft_skill_wheel_of_fire.png""]",[],[],0,[],"[[""WIDE_START"", 200, ""SE_MON_Pierrette_Fire_03.ogg""]]",[],0
5513,Penta slash,펜타 슬래시,0,1,5,"[4, 5, 6]",4,3,1,ATK_1,ONLY_FLHP,ONLY_FLHP,"[[4,""ONLY_FLHP""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[3],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 3, 3, 2, 1, 0]","[1, 0.8, 0, 1, ""eft_skill_scratch_carelessly.peft"", ""eft_skill_scratch_carelessly.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Succubus_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Pierrette_Wind_03.ogg""]]",[],0
5514,Rapid Fire,래피드 파이어,0,1,4,"[4, 6, 6]",4,3,1,ATK_3,ONLY_FLHP,ONLY_FLHP,"[[4,""ONLY_FLHP""]]","[[""ATK"", ""*"", 1.7]]","[[""AT"",5],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[4],"[[21, 0, 100, 100]]",[],0,0,"[1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_rapid_fire.peft"", ""eft_skill_rapid_fire.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Succubus_01.ogg""]]",[],0
5515,Dark Force,다크포스,1,1,4,"[4, 7, 6]",4,4,1,ATK_1,ONLY_FLHP,ONLY_FLHP,"[[4,""ONLY_FLHP""]]","[[""ATK"", ""*"", 7.2], [""+""], [""TARGET_TOT_HP"", ""*"", 0.15]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",1,1,0,0,[],[5],"[[2, 0, 100, -50]]",[],0,0,"[0, 0, 2, 2, 3, 1, 800]","[1, 1, 0, 0,  ""eft_skill_darkforce.peft"", ""eft_skill_darkforce.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Succubus_01.ogg""], [""MELEE_START"", 200, ""SE_MON_Pierrette_Dark_03.ogg""], [""RANGE_BOOM"", 1250, ""SE_MON_Pierrette_Dark_03_02.ogg""]]",[],0
5601,Merciless claws,무자비한 발톱,0,1,5,"[0, 9, 9]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 20, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 350]","[1, 1, 0, 1, ""eft_skill_merciless_claw.peft"", ""eft_skill_merciless_claw_water.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Werewolf_Ice_01.ogg""]]",[],0
5602,Merciless claws,무자비한 발톱,0,1,5,"[1, 0, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 20, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 350]","[1, 1, 0, 1, ""eft_skill_merciless_claw.peft"", ""eft_skill_merciless_claw_fire.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Werewolf_Ice_01.ogg""]]",[],0
5603,Merciless claws,무자비한 발톱,0,1,5,"[1, 1, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 20, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 350]","[1, 1, 0, 1, ""eft_skill_merciless_claw.peft"", ""eft_skill_merciless_claw_wind.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Werewolf_Ice_01.ogg""]]",[],0
5604,Merciless claws,무자비한 발톱,0,1,5,"[1, 2, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 20, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 350]","[1, 1, 0, 1, ""eft_skill_merciless_claw.peft"", ""eft_skill_merciless_claw_light.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Werewolf_Ice_01.ogg""]]",[],0
5605,Merciless claws,무자비한 발톱,0,1,5,"[1, 3, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 20, 1, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 350]","[1, 1, 0, 1, ""eft_skill_merciless_claw.peft"", ""eft_skill_merciless_claw_dark.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Werewolf_Ice_01.ogg""]]",[],0
5606,Call of predators,포식자의 외침,0,1,5,"[4, 8, 6]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]",[],"[[""HE"",10],[""HE"",10],[""HE"",10],[""TN"",1]]",0,0,0,0,[],[],[],"[[0, 8, 1, 100, 2]]",0,1,"[0, 0, 3, 3, 2, 1, 0]","[1, 1, 0, 1, ""eft_skill_predators_shout.peft"", ""eft_skill_predators_shout_water.png""]",[],[],0,[],"[[""BUFF_START"", 200, ""SE_MON_Succubus_Ice_02.ogg""]]",[],0
5607,attack,습격,0,1,6,"[4, 9, 6]",4,3,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.16]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 30, 1]]",0,1,"[1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_werewolf_attack.peft"", ""eft_skill_werewolf_attack_fire.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Bearman_Ice_01.ogg""]]",[],0
5608,attack,습격,0,1,6,"[4, 0, 7]",4,3,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.16]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 30, 1]]",0,1,"[1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_werewolf_attack.peft"", ""eft_skill_werewolf_attack_wind.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Bearman_Ice_01.ogg""]]",[],0
5609,Call of predators,포식자의 외침,0,1,5,"[4, 8, 6]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""TARGET_TOT_HP"", ""*"", 0.15, ""FIXED""]]","[[""HE"",10],[""HE"",10],[""HE"",10],[""TN"",1]]",0,0,0,0,[],[],[],"[[0, 8, 1, 100, 2]]",0,0,"[0, 0, 3, 3, 2, 1, 0]","[1, 1, 0, 1, ""eft_skill_predators_shout.peft"", ""eft_skill_predators_shout_light.png""]",[],[],0,[],"[[""BUFF_START"", 200, ""SE_MON_Succubus_Ice_02.ogg""]]",[],0
5610,attack,습격,0,1,6,"[4, 1, 7]",4,3,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.16]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 30, 1]]",0,1,"[1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_werewolf_attack.peft"", ""eft_skill_werewolf_attack_dark.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 100, ""SE_MON_Bearman_Ice_01.ogg""]]",[],0
5611,Ravage,찢어발기기,0,1,4,"[4, 2, 7]",4,3,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.4], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.10]]","[[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 3, 1, 35, 3]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0.8, 0, 1, ""eft_skill_shred.peft"", ""eft_skill_shred.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 200, ""SE_MON_Werewolf_Ice_03.ogg""]]",[],0
5612,Feral recovery of (passive),야성의 회복(패시브),0,0,1,"[0, 5, 0]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,38,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
5613,Contempt (passive),멸시(패시브),0,0,1,"[4, 3, 7]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,43,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
5614,massacre,대학살,0,1,4,"[4, 4, 7]",4,4,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.12]]","[[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],"[[17, 7, 100, 100], [13, 1, 50, 1]]",[],0,0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0.8, 0, 1, ""eft_skill_massacre.peft"", ""eft_skill_massacre.png""]",[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Werewolf_01.ogg""], [""MELEE_START"", 200, ""SE_MON_Werewolf_Ice_03.ogg""]]",[],0
5615,Contaminated Blood (passive),오염된 피(패시브),0,0,1,"[4, 5, 7]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,44,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
5701,Chapter offense notice,범행예고장,0,1,6,"[4, 5, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]","[[""AT"",10],[""DR"",10],[""DR"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 20, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 460]","[2.0, 0.7, 0, 0, ""eft_skill_crime_letter.peft"", ""eft_skill_crime_letter_water.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_phantomthief_Ice_01.ogg""]]",[],0
5702,Chapter offense notice,범행예고장,0,1,6,"[4, 6, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]","[[""AT"",10],[""DR"",10],[""DR"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 20, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 460]","[2.0, 0.7, 0, 0, ""eft_skill_crime_letter.peft"", ""eft_skill_crime_letter_fire.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_phantomthief_Ice_01.ogg""]]",[],0
5703,Chapter offense notice,범행예고장,0,1,6,"[4, 7, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]","[[""AT"",10],[""DR"",10],[""DR"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 20, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 460]","[2.0, 0.7, 0, 0, ""eft_skill_crime_letter.peft"", ""eft_skill_crime_letter_wind.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_phantomthief_Ice_01.ogg""]]",[],0
5704,Chapter offense notice,범행예고장,0,1,6,"[4, 8, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]","[[""AT"",10],[""DR"",10],[""DR"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 20, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 460]","[2.0, 0.7, 0, 0, ""eft_skill_crime_letter.peft"", ""eft_skill_crime_letter_light.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_phantomthief_Ice_01.ogg""]]",[],0
5705,Chapter offense notice,범행예고장,0,1,6,"[4, 9, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]","[[""AT"",10],[""DR"",10],[""DR"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 20, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 460]","[2.0, 0.7, 0, 0, ""eft_skill_crime_letter.peft"", ""eft_skill_crime_letter_dark.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_phantomthief_Ice_01.ogg""]]",[],0
5706,Pobak,포박,0,1,5,"[4, 0, 9]",5,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 7, 1, 80, 2]]",0,0,"[0, 0, 4, 4, 2, 1, 1000]","[1, 1, 0, 1, ""eft_skill_bind.peft"", ""eft_skill_bind_water.png""]",[],[],0,[],"[[""RANGE_START"", 1000, ""SE_MON_phantomthief_Ice_02.ogg""]]",[],0
5707,Unannounced visit,불시의 방문,0,1,5,"[2, 5, 3]",4,2,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]","[[0, 1, 2, 100, 1]]",0,0,"[0, 0, 4, 4, 2, 1, 250]","[1, 0.9, 0, 1, ""eft_skill_unexpected_visit.peft"", ""eft_skill_unexpected_visit_fire.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_Fairy_Fire_Skill_01.ogg""]]",[],0
5708,Unannounced visit,불시의 방문,0,1,5,"[2, 6, 3]",4,2,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]","[[0, 1, 2, 100, 1]]",0,0,"[0, 0, 4, 4, 2, 1, 250]","[1, 0.9, 0, 1, ""eft_skill_unexpected_visit.peft"", ""eft_skill_unexpected_visit_wind.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_Fairy_Fire_Skill_01.ogg""]]",[],0
5709,Pobak,포박,0,1,5,"[4, 1, 9]",5,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 7, 1, 60, 2]]",0,0,"[0, 0, 4, 4, 2, 1, 1000]","[1, 1, 0, 1, ""eft_skill_bind.peft"", ""eft_skill_bind_light.png""]",[],[],0,[],"[[""RANGE_START"", 1000, ""SE_MON_phantomthief_Ice_02.ogg""]]",[],0
5710,Unannounced visit,불시의 방문,0,1,5,"[2, 8, 3]",4,2,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]","[[0, 1, 2, 100, 1]]",0,0,"[0, 0, 4, 4, 2, 1, 300]","[1, 0.9, 0, 1, ""eft_skill_unexpected_visit.peft"", ""eft_skill_unexpected_visit_dark.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_Fairy_Fire_Skill_01.ogg""]]",[],0
5711,It declared a crime,범행선포,0,1,4,"[5, 5, 9]",5,4,2,ATK_1,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 2.2]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[2, 0, 100, -50]]","[[0, 3, 1, 100, 2]]",0,0,"[0, 0, 2, 2, 3, 1, 460]","[3, 0.7, 0, 0, ""eft_skill_crime_letter.peft"", ""eft_skill_crime_letter_water.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_phantomthief_Ice_01.ogg""]]",[],0
5712,Long wanted (passive),오랜 원한(패시브),0,0,1,"[0, 7, 2]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,39,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
5713,show time,쇼타임,0,1,6,"[3, 3, 1]",5,5,2,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",10],[""AT"",10],[""DR"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 10, 1]]",0,0,"[3, 0, 0, 0, 0, 0, 0]","[1.2, 0.8, 0, 0, ""eft_skill_showtime.peft"", ""eft_skill_showtime.png""]",[],[],0,[],"[[""WIDE_START"", 200, ""SE_MON_phantomthief_Wind_03.ogg""]]",[],0
5714,Illusion Magic,일루젼 매직,0,1,3,"[4, 4, 2]",2,7,3,BUFF,RC,RC,"[[4,""RC""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 17, 1, 100, 2]]",0,0,"[0, 0, 3, 3, 2, 1, 0]","[1.2, 1, 0, 1, ""eft_skill_illusion_magic.peft"", ""eft_skill_illusion_magic.png""]",[],[],0,[],"[[""BUFF_START"", 500, ""SE_MON_Yeti_Light_Skill_03.ogg""]]",[],0
5715,Careful planning (passive),치밀한 계획(패시브),0,0,1,"[4, 2, 9]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,40,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
5801,Aimed Shot,조준 사격,0,1,6,"[5, 2, 2]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]",[],1,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_aimed_shot.peft"", ""eft_skill_aimed_shot_water.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5802,Aimed Shot,조준 사격,0,1,6,"[5, 3, 2]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]",[],1,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_aimed_shot.peft"", ""eft_skill_aimed_shot_fire.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5803,Aimed Shot,조준 사격,0,1,6,"[5, 4, 2]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]",[],1,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_aimed_shot.peft"", ""eft_skill_aimed_shot_wind.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5804,Aimed Shot,조준 사격,0,1,6,"[5, 5, 2]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]",[],1,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_aimed_shot.peft"", ""eft_skill_aimed_shot_light.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
5805,Aimed Shot,조준 사격,0,1,6,"[5, 6, 2]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[3, 0, 100, 30]]",[],1,0,"[0, 1, 1, 2, 1, 0, 0]","[1.25, 1, 0, 1, ""eft_skill_aimed_shot.peft"", ""eft_skill_aimed_shot_dark.png""]",[],[],0,[],"[[""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
