unit master id,unit name,unit name,group id,discussion id,awaken unit id,awaken materials,attribute,collection view,style type,base class,max class,rankup,boss,summoned level,max level,base con,base atk,base def,resistance,accuracy,base speed,critical rate,critical damage,base skill,leader skill,awaken type,awaken skill,collision,roaming standby,height,animate data,attack data,dat name,texture attrib,blend alpha,cullface,scale,view scale,shadow,eft scale,center bone,head offset,thumbnail,add mesh,default effect,passive effect,rare class,rare effect,move,buff immunity,melee dist,select offset,battle effect
14513,Phoenix (breeze),피닉스(바람),14500,14500,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,45,100,50,15,0,109,15,50,"[3203, 3208, 3213]","[18003, 2, 0, 5, 0.33]",1,"[0, 0]",0,0,3,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_2"", 2, 700], [""ATK_2"", 2, 700], [""ATK_2"", 2, 700]]","[""unit_mdl_phoenix_hr.dat""]",[],0,1,100,80,100,100,1,0,"[17,2,3]",[],"[[9, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_body.peft"", ""unit_eft_dft_pheonix_wind.png""]], [8, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_head.peft"", ""unit_eft_dft_pheonix_wind.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_rwing.peft"", ""unit_eft_dft_pheonix_wind.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_lwing.peft"", ""unit_eft_dft_pheonix_wind.png""]]]",[],0,[],"[[""DASH_1"", [0.028, -0.153, -0.511, -0.684, -0.486, 3.531]]]",[],12,"[0,0,0]",[]
14514,Phoenix (light),피닉스(빛),14500,14500,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,57,96,42,40,0,94,15,50,"[3204, 3209, 3214]","[18004, 2, 0, 3, 0.44]",1,"[0, 0]",0,0,3,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_2"", 2, 700], [""ATK_2"", 2, 700], [""ATK_2"", 2, 700]]","[""unit_mdl_phoenix_hr.dat""]",[],0,1,100,80,100,100,1,0,"[17,3,3]",[],"[[9, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_body.peft"", ""unit_eft_dft_pheonix_light.png""]], [8, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_head.peft"", ""unit_eft_dft_pheonix_light.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_rwing.peft"", ""unit_eft_dft_pheonix_light.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_lwing.peft"", ""unit_eft_dft_pheonix_light.png""]]]",[],0,[],"[[""DASH_1"", [0.028, -0.153, -0.511, -0.684, -0.486, 3.531]]]",[],12,"[0,0,0]",[]
14515,Phoenix (dark),피닉스(어둠),14500,14500,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,62,93,40,15,25,94,15,50,"[3205, 3210, 3215]","[18005, 2, 0, 7, 0.55]",1,"[0, 0]",0,0,3,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_2"", 2, 700], [""ATK_2"", 2, 700], [""ATK_2"", 2, 700]]","[""unit_mdl_phoenix_hr.dat""]",[],0,1,100,80,100,100,1,0,"[17,4,3]",[],"[[9, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_body.peft"", ""unit_eft_dft_pheonix_dark.png""]], [8, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_head.peft"", ""unit_eft_dft_pheonix_dark.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_rwing.peft"", ""unit_eft_dft_pheonix_dark.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_pheonix_lwing.peft"", ""unit_eft_dft_pheonix_dark.png""]]]",[],0,[],"[[""DASH_1"", [0.028, -0.153, -0.511, -0.684, -0.486, 3.531]]]",[],12,"[0,0,0]",[]
14601,Chimera (water),키메라(물),14600,14600,14611,"[[13001,20], [12001,10], [13006,15], [12006,5]]",1,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,65,65,50,15,0,94,15,50,"[4201, 4206, 4211]","[19001, 0, 1, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""ATK_1"", 1, 500, ""DASH_1""], [""ATK_2"", 2, 1300]]","[""unit_mdl_chimera.dat""]",[],1,0,100,80,90,100,0,0,"[11,0,0]",[],[],[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14602,Chimera (Fire),키메라(불),14600,14600,14612,"[[13002,20], [12002,10], [13006,15], [12006,5]]",2,"[0, 1, 1, 1, 1, 1, 1]",3,5,6,1,0,1,40,64,56,60,15,0,94,15,50,"[4202, 4207, 4212]","[19002, 0, 2, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""BUFF"", 2, 0], [""ATK_2"", 2, 1300]]","[""unit_mdl_chimera.dat""]",[],1,0,100,80,90,100,0,0,"[11,1,0]",[],[],[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14603,Chimera (wind),키메라(바람),14600,14600,14613,"[[13003,20], [12003,10], [13006,15], [12006,5]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,70,57,53,15,0,94,15,50,"[4203, 4208, 4213]","[19003, 0, 3, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""ATK_1"", 1, 500, ""DASH_1""], [""ATK_2"", 2, 1300]]","[""unit_mdl_chimera.dat""]",[],1,0,100,80,90,100,0,0,"[11,2,0]",[],[],[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14604,Chimera (light),키메라(빛),14600,14600,14614,"[[13004,20], [12004,10], [13006,15], [12006,5]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,57,65,58,15,0,94,15,50,"[4204, 4209, 4214]","[19004, 0, 4, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""ATK_1"", 1, 500, ""DASH_1""], [""BUFF"", 2, 0]]","[""unit_mdl_chimera.dat""]",[],1,0,100,80,90,100,0,0,"[11,3,0]",[],[],[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14605,Chimera (Dark),키메라(어둠),14600,14600,14615,"[[13005,20], [12005,10], [13006,15], [12006,5]]",5,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,62,60,58,15,0,94,15,50,"[4205, 4210, 4215]","[19005, 0, 5, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""BUFF"", 2, 0]]","[""unit_mdl_chimera.dat""]",[],1,0,100,80,90,100,0,0,"[11,4,0]",[],[],[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14611,Chimera (water),키메라(물),14600,14600,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,60,83,52,15,0,95,30,50,"[4201, 4206, 4211]","[19001, 0, 1, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""ATK_1"", 1, 500, ""DASH_1""], [""ATK_2"", 2, 1300]]","[""unit_mdl_chimera_hr.dat""]",[],1,0,100,80,90,100,0,0,"[17,0,2]",[],"[[8, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_left_eye.peft"", ""unit_eft_dft_chimera_water.png""]], [9, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_right_eye.peft"", ""unit_eft_dft_chimera_water.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_water.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_water.png""]]]",[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14612,Chimera (Fire),키메라(불),14600,14600,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",3,6,6,1,0,1,40,71,66,58,15,25,95,15,50,"[4202, 4207, 4212]","[19002, 0, 2, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""BUFF"", 2, 0], [""ATK_2"", 2, 1300]]","[""unit_mdl_chimera_hr.dat""]",[],1,0,100,80,90,100,0,0,"[17,1,2]",[],"[[8, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_left_eye.peft"", ""unit_eft_dft_chimera_fire.png""]], [9, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_right_eye.peft"", ""unit_eft_dft_chimera_fire.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_fire.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_fire.png""]]]",[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14613,Chimera (wind),키메라(바람),14600,14600,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,70,73,52,15,0,110,15,50,"[4203, 4208, 4213]","[19003, 0, 3, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""ATK_1"", 1, 500, ""DASH_1""], [""ATK_2"", 2, 1300]]","[""unit_mdl_chimera_hr.dat""]",[],1,0,100,80,90,100,0,0,"[17,2,2]",[],"[[8, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_left_eye.peft"", ""unit_eft_dft_chimera_wind.png""]], [9, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_right_eye.peft"", ""unit_eft_dft_chimera_wind.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_wind.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_wind.png""]]]",[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14614,Chimera (light),키메라(빛),14600,14600,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,62,74,59,15,25,95,15,50,"[4204, 4209, 4214]","[19004, 0, 4, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""ATK_1"", 1, 500, ""DASH_1""], [""BUFF"", 2, 0]]","[""unit_mdl_chimera_hr.dat""]",[],1,0,100,80,90,100,0,0,"[17,3,2]",[],"[[8, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_left_eye.peft"", ""unit_eft_dft_chimera_light.png""]], [9, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_right_eye.peft"", ""unit_eft_dft_chimera_light.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_light.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_light.png""]]]",[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14615,Chimera (Dark),키메라(어둠),14600,14600,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,65,72,58,40,0,95,15,50,"[4205, 4210, 4215]","[19005, 0, 5, 1, 0.50]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 500, ""DASH_1""], [""BUFF"", 2, 0]]","[""unit_mdl_chimera_hr.dat""]",[],1,0,100,80,90,100,0,0,"[17,4,2]",[],"[[8, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_left_eye.peft"", ""unit_eft_dft_chimera_dark.png""]], [9, 0, [1, 1, 0, 1, ""unit_eft_dft_chimera_right_eye.peft"", ""unit_eft_dft_chimera_dark.png""]], [6, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_dark.png""]], [7, 0, [1, 1, 1, 1, ""unit_eft_dft_chimera_arm.peft"", ""unit_eft_dft_chimera_dark.png""]]]",[],0,[],"[[""DASH_1"", [-0.188, 0.224, 4.454, 10.440, 13.625, 14.048, 14.347]]]",[],3.5,"[0,0,0]",[]
14701,Vampire (water),뱀파이어(물),14700,14700,14711,"[[13001,12], [12001,15], [13006,10], [12006,15]]",1,"[0, 1, 1, 1, 1, 1, 1]",3,4,6,1,0,1,40,60,55,50,15,0,98,15,50,"[6501, 6506]","[18001, 2, 0, 1, 0.38]",2,"[0, 6511]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire.dat""]",[],0,1,100,110,80,100,0,0,"[16,0,1]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_water.png""]]]",[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14702,Vampire (Bull),뱀파이어(불),14700,14700,14712,"[[13002,12], [12002,15], [13006,10], [12006,15]]",2,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,57,63,45,15,0,98,15,50,"[6502, 6507]","[13003, 2, 0, 4, 0.28]",2,"[0, 6512]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire.dat""]",[],0,1,100,110,80,100,0,0,"[16,1,1]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_fire.png""]]]",[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14703,Vampire (wind),뱀파이어(바람),14700,14700,14713,"[[13003,12], [12003,15], [13006,10], [12006,15]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,52,66,47,15,0,98,15,50,"[6503, 6508]","[18005, 2, 0, 7, 0.48]",2,"[0, 6513]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire.dat""]",[],0,1,100,110,80,100,0,0,"[16,2,1]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_wind.png""]]]",[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14704,Vampire (light),뱀파이어(빛),14700,14700,14714,"[[13004,12], [12004,15], [13006,10], [12006,15]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,73,66,41,15,0,98,15,50,"[6504, 6509, 6514]","[18002, 2, 0, 2, 0.38]",4,"[6509, 6519]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire.dat""]",[],0,1,100,110,80,100,0,0,"[16,3,1]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_light.png""]]]",[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14705,Vampires (Dark),뱀파이어(어둠),14700,14700,14715,"[[13005,12], [12005,15], [13006,10], [12006,15]]",5,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,59,76,45,15,0,98,15,50,"[6505, 6510, 6515]","[18003, 2, 0, 5, 0.28]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire.dat""]",[],0,1,100,110,80,100,0,0,"[16,4,1]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_dark.png""]]]",[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14711,Vampire (water),뱀파이어(물),14700,14700,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",3,5,6,1,0,1,40,70,61,49,15,0,99,15,50,"[6501, 6506, 6511]","[18001, 2, 0, 1, 0.38]",2,"[0, 6511]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire_hr.dat""]",[],0,1,100,110,80,100,0,0,"[16,0,2]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_water.png""]]]",[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14712,Vampire (Bull),뱀파이어(불),14700,14700,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,60,74,46,15,0,99,15,50,"[6502, 6507, 6512]","[13003, 2, 0, 4, 0.28]",2,"[0, 6512]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire_hr.dat""]",[],0,1,100,110,80,100,0,0,"[16,1,2]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_fire.png""]]]",[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14713,Vampire (wind),뱀파이어(바람),14700,14700,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,58,72,50,15,0,99,15,50,"[6503, 6508, 6513]","[18005, 2, 0, 7, 0.48]",2,"[0, 6513]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire_hr.dat""]",[],0,1,100,110,80,100,0,0,"[16,2,2]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_wind.png""]]]",[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14714,Vampire (light),뱀파이어(빛),14700,14700,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,75,75,45,15,0,99,15,50,"[6504, 6519, 6514]","[18002, 2, 0, 2, 0.38]",4,"[6509, 6519]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire_hr.dat""]",[],0,1,100,110,80,100,0,0,"[16,3,2]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_light.png""]]]",[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14715,Vampires (Dark),뱀파이어(어둠),14700,14700,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,68,78,49,15,0,99,30,50,"[6505, 6510, 6515]","[18003, 2, 0, 5, 0.28]",1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire_hr.dat""]",[],0,1,100,110,80,100,0,0,"[16,4,2]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_dark.png""]]]",[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14723,Vampire (wind) of incomplete,불완의 뱀파이어(바람),14700,14700,14703,"[[13003,12], [12003,15], [13006,10], [12006,15]]",3,"[0, 0, 0, 0, 0, 0, 0]",1,4,6,1,0,0,40,26,33,23,15,0,98,15,50,"[6503, 6508]","[18005, 2, 0, 7, 0.48]",2,"[0, 6513]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 700], [""BUFF"", 2, 0]]","[""unit_mdl_vampire.dat""]",[],0,1,100,110,80,100,0,0,"[37,3,4]",[],"[[6, 0, [1, 1, 0, 1, ""unit_eft_dft_vampire.peft"", ""unit_eft_dft_vampire_wind.png""]]]",[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.000, -0.080, -0.048, 0.200, 0.810, 11.154, 14.828, 15.287]]]",[],1.5,"[0,0,0]",[]
14801,Vikings (water),바이킹(물),14800,14800,14811,"[[12001,5], [11001,15], [12006, 5], [11006, 10]]",1,"[0, 1, 1, 1, 1, 1, 1]",1,2,6,1,0,1,40,36,47,52,15,0,96,15,50,"[5401, 5406]",[],2,"[0, 5411]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 3], [""ATK_2"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 660], [""BUFF"", 2, 1200]]","[""unit_mdl_viking.dat""]",[],0,0,100,95,90,100,2,0,"[17,0,0]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.052, 0.096, 0.001, -0.122, -0.150, -0.173, -0.181, -0.153, -0.107, -0.035, -0.052, -0.073, 10.981]]]",[],5,"[0,0,0]",[]
